STATION,NAME,DATE,TMAX
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-11-27,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-11-28,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-11-29,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-11-30,36
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-01,35
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-02,38
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-03,43
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-04,40
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-05,43
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-06,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-07,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-08,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-09,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-10,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-11,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-12,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-13,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-14,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-15,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-16,46
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-17,46
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-18,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-19,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-20,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-21,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-22,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-23,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-24,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-25,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-26,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-27,46
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-28,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-29,43
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-30,34
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2014-12-31,34
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-01,36
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-02,42
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-03,41
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-04,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-05,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-06,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-07,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-08,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-09,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-10,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-11,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-12,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-13,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-14,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-15,44
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-16,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-17,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-18,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-19,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-20,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-21,46
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-22,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-23,46
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-24,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-25,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-26,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-27,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-28,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-29,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-30,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-01-31,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-01,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-02,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-03,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-04,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-05,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-06,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-07,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-08,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-09,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-10,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-11,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-12,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-13,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-14,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-15,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-16,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-17,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-18,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-19,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-20,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-21,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-22,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-23,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-24,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-25,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-26,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-27,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-02-28,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-01,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-02,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-03,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-04,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-05,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-06,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-07,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-08,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-09,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-10,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-11,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-12,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-13,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-14,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-15,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-16,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-17,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-18,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-19,67
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-20,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-21,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-22,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-23,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-24,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-25,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-26,73
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-27,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-28,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-29,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-30,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-03-31,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-01,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-02,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-03,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-04,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-05,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-06,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-07,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-08,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-09,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-10,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-11,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-12,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-13,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-14,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-15,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-16,73
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-17,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-18,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-19,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-20,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-21,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-22,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-23,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-24,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-25,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-26,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-27,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-28,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-29,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-04-30,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-01,73
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-02,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-03,76
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-04,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-05,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-06,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-07,73
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-08,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-09,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-10,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-11,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-12,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-13,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-14,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-15,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-16,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-17,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-18,76
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-19,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-20,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-21,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-22,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-23,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-24,67
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-25,67
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-26,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-27,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-28,85
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-29,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-30,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-05-31,85
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-01,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-02,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-03,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-04,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-05,86
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-06,89
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-07,92
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-08,93
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-09,90
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-10,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-11,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-12,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-13,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-14,89
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-15,91
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-16,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-17,82
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-18,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-19,76
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-20,82
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-21,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-22,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-23,85
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-24,86
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-25,93
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-26,98
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-27,93
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-28,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-29,92
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-06-30,93
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-01,97
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-02,99
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-03,97
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-04,96
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-05,97
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-06,93
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-07,89
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-08,92
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-09,87
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-10,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-11,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-12,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-13,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-14,85
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-15,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-16,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-17,89
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-18,98
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-19,98
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-20,87
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-21,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-22,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-23,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-24,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-25,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-26,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-27,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-28,88
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-29,98
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-30,104
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-07-31,102
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-01,99
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-02,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-03,85
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-04,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-05,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-06,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-07,88
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-08,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-09,86
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-10,88
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-11,91
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-12,90
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-13,86
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-14,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-15,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-16,85
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-17,90
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-18,97
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-19,97
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-20,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-21,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-22,85
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-23,88
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-24,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-25,85
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-26,90
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-27,90
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-28,82
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-29,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-30,73
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-08-31,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-01,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-02,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-03,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-04,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-05,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-06,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-07,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-08,82
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-09,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-10,87
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-11,94
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-12,89
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-13,76
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-14,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-15,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-16,73
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-17,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-18,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-19,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-20,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-21,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-22,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-23,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-24,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-25,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-26,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-27,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-28,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-29,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-09-30,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-01,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-02,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-03,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-04,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-05,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-06,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-07,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-08,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-09,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-10,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-11,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-12,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-13,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-14,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-15,76
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-16,76
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-17,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-18,67
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-19,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-20,67
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-21,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-22,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-23,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-24,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-25,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-26,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-27,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-28,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-29,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-30,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-10-31,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-11-01,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-11-02,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-11-03,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-11-04,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-11-05,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-11-06,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-11-07,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-11-08,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-11-09,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2015-11-10,50
